,mes,estrato1,sex,age,p6426,relab,hoursWorkUsual,fweight,maxEducLevel,college,regSalud,pea,formal,microEmpresa,sizeFirm,y_salary_m_hu
26007,10,3,0,26,2.0,1.0,48.0,223,7.0,0,1.0,1,1.0,0.0,5.0,3888
26013,10,3,0,31,6.0,1.0,48.0,311,6.0,1,1.0,1,1.0,0.0,3.0,3797
26014,10,3,1,35,24.0,3.0,35.0,311,3.0,0,,1,0.0,1.0,1.0,666
26015,10,3,1,30,94.0,1.0,48.0,311,5.0,0,1.0,1,1.0,0.0,5.0,5833
26016,10,3,0,47,16.0,3.0,48.0,189,5.0,0,1.0,1,1.0,1.0,1.0,3888
26019,10,3,0,46,156.0,1.0,48.0,189,7.0,0,1.0,1,1.0,0.0,5.0,14583
26022,10,4,0,52,6.0,1.0,8.0,215,7.0,0,,1,0.0,1.0,2.0,14583
26024,10,4,0,21,3.0,1.0,60.0,215,7.0,0,1.0,1,1.0,0.0,5.0,5055
26026,10,2,1,26,36.0,1.0,48.0,247,6.0,1,1.0,1,1.0,0.0,5.0,5201
26034,10,3,1,56,240.0,1.0,60.0,231,7.0,0,1.0,1,1.0,0.0,5.0,12833
26041,10,3,1,33,84.0,1.0,52.0,245,7.0,0,1.0,1,1.0,0.0,5.0,13461
26045,10,4,0,54,240.0,1.0,40.0,296,7.0,0,1.0,1,1.0,0.0,5.0,15750
26048,10,4,0,50,108.0,3.0,48.0,296,1.0,0,1.0,1,1.0,1.0,1.0,3797
26066,10,2,1,61,42.0,1.0,60.0,263,6.0,1,1.0,1,1.0,1.0,2.0,4277
26068,10,2,0,30,96.0,2.0,40.0,263,7.0,0,1.0,1,1.0,0.0,5.0,12833
26075,10,2,1,38,48.0,1.0,50.0,302,6.0,1,1.0,1,1.0,0.0,4.0,3645
26077,10,2,0,29,96.0,1.0,48.0,302,6.0,1,1.0,1,1.0,1.0,2.0,3797
26078,10,4,0,48,17.0,2.0,30.0,253,7.0,0,2.0,1,1.0,0.0,5.0,14777
26079,10,4,1,50,60.0,2.0,30.0,253,7.0,0,2.0,1,1.0,0.0,5.0,14777
26084,10,2,0,28,16.0,2.0,44.0,322,7.0,0,1.0,1,1.0,0.0,5.0,7424
26087,10,5,1,48,60.0,1.0,60.0,233,6.0,1,1.0,1,1.0,1.0,2.0,3038
26093,10,1,1,32,73.0,1.0,48.0,219,7.0,0,1.0,1,1.0,0.0,5.0,12152
26096,10,3,0,61,312.0,2.0,30.0,200,7.0,0,1.0,1,1.0,0.0,5.0,26444
26097,10,3,1,27,8.0,1.0,48.0,200,7.0,0,1.0,1,1.0,0.0,5.0,3797
26098,10,5,0,34,108.0,1.0,40.0,253,7.0,0,1.0,1,1.0,1.0,2.0,2450
26100,10,5,1,36,108.0,1.0,112.0,253,4.0,0,1.0,1,1.0,1.0,2.0,2500
26103,10,2,0,37,36.0,1.0,48.0,339,6.0,1,1.0,1,1.0,0.0,5.0,5833
26108,10,2,1,41,36.0,1.0,72.0,283,3.0,0,3.0,1,0.0,1.0,2.0,2592
26118,10,3,0,27,3.0,1.0,45.0,309,7.0,0,1.0,1,1.0,0.0,5.0,4050
26121,10,3,1,36,42.0,1.0,48.0,193,7.0,0,1.0,1,1.0,0.0,5.0,14583
26122,10,3,1,62,96.0,2.0,48.0,193,7.0,0,2.0,1,1.0,0.0,5.0,12152
26130,10,3,1,59,384.0,1.0,48.0,300,6.0,1,1.0,1,1.0,0.0,5.0,13611
26132,10,3,1,35,7.0,1.0,48.0,300,7.0,0,1.0,1,1.0,0.0,5.0,8506
26150,10,2,0,24,2.0,1.0,60.0,225,6.0,1,1.0,1,1.0,1.0,2.0,3038
26152,10,2,0,32,11.0,1.0,48.0,322,7.0,0,1.0,1,1.0,0.0,5.0,9722
26153,10,2,1,34,60.0,1.0,65.0,322,7.0,0,1.0,1,1.0,0.0,4.0,6102
26157,10,2,0,47,21.0,1.0,48.0,215,5.0,0,1.0,1,1.0,0.0,4.0,3797
26160,10,3,0,62,504.0,1.0,50.0,230,7.0,0,1.0,1,1.0,0.0,4.0,10266
26162,10,3,0,55,156.0,1.0,48.0,218,6.0,1,1.0,1,1.0,0.0,5.0,4861
26163,10,3,0,20,5.0,1.0,35.0,218,5.0,0,1.0,1,0.0,0.0,4.0,5208
26167,10,3,0,53,114.0,1.0,55.0,235,7.0,0,1.0,1,1.0,0.0,5.0,14848
26172,10,3,0,28,24.0,1.0,48.0,293,6.0,1,1.0,1,1.0,0.0,4.0,3797
26181,10,3,1,32,4.0,1.0,70.0,237,7.0,0,1.0,1,1.0,0.0,5.0,6000
26185,10,3,0,48,240.0,1.0,36.0,215,6.0,1,1.0,1,1.0,0.0,5.0,6481
26188,10,3,1,46,60.0,1.0,40.0,368,7.0,0,1.0,1,1.0,0.0,5.0,17500
26192,10,3,0,58,132.0,1.0,48.0,281,7.0,0,1.0,1,1.0,0.0,4.0,4375
26198,10,3,1,37,36.0,1.0,70.0,331,6.0,1,1.0,1,1.0,0.0,5.0,5000
26202,10,1,0,44,30.0,1.0,78.0,214,4.0,0,1.0,1,1.0,1.0,2.0,2662
26208,10,3,0,19,6.0,1.0,60.0,200,7.0,0,1.0,1,1.0,0.0,4.0,3038
26211,10,1,1,36,36.0,1.0,48.0,210,4.0,0,1.0,1,0.0,0.0,3.0,3797
26215,10,1,0,31,12.0,1.0,48.0,210,6.0,1,1.0,1,1.0,0.0,5.0,3888
26216,10,3,1,45,264.0,2.0,40.0,251,7.0,0,1.0,1,1.0,0.0,5.0,29166
26220,10,1,1,35,20.0,1.0,48.0,233,7.0,0,1.0,1,1.0,0.0,5.0,13125
26221,10,1,0,34,28.0,1.0,42.0,233,7.0,0,1.0,1,1.0,0.0,5.0,11666
26226,10,5,1,56,108.0,1.0,40.0,235,7.0,0,1.0,1,1.0,0.0,4.0,82833
26227,10,5,0,57,60.0,1.0,40.0,235,7.0,0,1.0,1,0.0,0.0,4.0,5250
26228,10,5,1,26,42.0,1.0,40.0,235,7.0,0,1.0,1,1.0,0.0,4.0,14583
26234,10,3,0,49,60.0,1.0,42.0,249,7.0,0,1.0,1,1.0,0.0,5.0,11111
26236,10,3,0,38,48.0,1.0,48.0,278,6.0,1,1.0,1,1.0,0.0,3.0,3797
26240,10,3,1,66,24.0,1.0,48.0,276,7.0,0,1.0,1,0.0,0.0,4.0,8020
26241,10,3,0,37,48.0,1.0,30.0,276,7.0,0,1.0,1,1.0,0.0,3.0,19444
26244,10,1,1,20,4.0,1.0,48.0,322,6.0,1,1.0,1,1.0,0.0,5.0,4375
26246,10,1,1,47,120.0,1.0,48.0,231,7.0,0,1.0,1,1.0,0.0,3.0,4375
26247,10,1,0,49,120.0,1.0,48.0,231,5.0,0,1.0,1,1.0,0.0,3.0,3797
26258,10,1,1,47,36.0,1.0,48.0,195,4.0,0,1.0,1,1.0,0.0,4.0,3797
26259,10,1,0,46,1.0,1.0,56.0,195,6.0,1,1.0,1,1.0,0.0,5.0,3255
26261,10,5,1,45,84.0,1.0,55.0,175,7.0,0,1.0,1,1.0,0.0,5.0,80606
26266,10,5,0,35,48.0,3.0,48.0,175,6.0,1,1.0,1,1.0,1.0,1.0,4131
26269,10,1,1,48,6.0,1.0,78.0,203,5.0,0,1.0,1,0.0,0.0,3.0,2153
26272,10,1,0,26,90.0,1.0,48.0,203,7.0,0,1.0,1,1.0,0.0,5.0,6125
26274,10,3,0,42,3.0,1.0,48.0,215,7.0,0,1.0,1,0.0,0.0,3.0,5833
26275,10,3,1,35,42.0,1.0,48.0,215,7.0,0,1.0,1,1.0,0.0,5.0,9722
26278,10,2,1,50,276.0,1.0,48.0,280,7.0,0,1.0,1,1.0,0.0,5.0,7291
26279,10,2,1,26,2.0,1.0,48.0,280,7.0,0,1.0,1,1.0,0.0,5.0,4861
26280,10,2,1,28,30.0,1.0,60.0,280,7.0,0,1.0,1,1.0,0.0,5.0,5833
26283,10,2,1,45,9.0,1.0,50.0,390,4.0,0,1.0,1,1.0,0.0,5.0,18666
26286,10,2,0,41,24.0,3.0,40.0,390,4.0,0,1.0,1,1.0,1.0,1.0,4557
26289,10,2,0,57,48.0,3.0,48.0,217,6.0,1,1.0,1,0.0,1.0,1.0,3888
26291,10,2,1,53,24.0,1.0,48.0,217,5.0,0,1.0,1,0.0,1.0,2.0,4861
26299,10,2,0,36,18.0,1.0,75.0,195,7.0,0,,1,0.0,1.0,2.0,2177
26301,10,2,1,38,4.0,1.0,48.0,195,6.0,1,3.0,1,0.0,1.0,2.0,4861
26303,10,2,1,45,120.0,1.0,66.0,247,4.0,0,1.0,1,1.0,0.0,5.0,10606
26306,10,2,0,24,18.0,1.0,42.0,247,6.0,1,1.0,1,1.0,0.0,5.0,5000
26307,10,2,0,21,2.0,1.0,52.0,247,7.0,0,1.0,1,1.0,0.0,5.0,3505
26318,10,2,1,28,24.0,1.0,56.0,342,6.0,1,1.0,1,1.0,0.0,4.0,10000
26324,10,2,0,48,8.0,1.0,60.0,233,6.0,1,3.0,1,0.0,1.0,2.0,1944
26327,10,2,0,31,24.0,1.0,60.0,191,6.0,1,1.0,1,1.0,0.0,5.0,3500
26334,10,2,1,59,120.0,1.0,35.0,265,6.0,1,1.0,1,0.0,1.0,1.0,6666
26336,10,2,1,61,8.0,1.0,48.0,299,1.0,0,1.0,1,0.0,0.0,4.0,3797
26338,10,2,0,55,10.0,1.0,54.0,299,5.0,0,,1,0.0,0.0,4.0,4753
26341,10,2,0,21,36.0,1.0,42.0,299,5.0,0,,1,0.0,0.0,3.0,4666
26345,10,2,1,56,60.0,1.0,48.0,357,3.0,0,1.0,1,1.0,0.0,5.0,6319
26347,10,2,1,20,3.0,1.0,48.0,357,7.0,0,1.0,1,1.0,0.0,5.0,6319
26350,10,2,1,55,9.0,1.0,43.0,246,6.0,1,1.0,1,1.0,0.0,4.0,4239
26351,10,2,0,57,2.0,1.0,24.0,246,6.0,1,1.0,1,1.0,0.0,4.0,4861
26352,10,2,1,23,2.0,1.0,30.0,258,6.0,1,3.0,1,0.0,0.0,3.0,4666
26360,10,3,1,41,48.0,1.0,50.0,252,7.0,0,1.0,1,1.0,0.0,4.0,7000
26366,10,2,1,26,12.0,1.0,48.0,235,7.0,0,1.0,1,1.0,0.0,4.0,3888
26368,10,2,1,52,8.0,1.0,40.0,237,4.0,0,3.0,1,0.0,1.0,2.0,1750
26369,10,2,1,63,60.0,1.0,60.0,330,6.0,1,1.0,1,1.0,0.0,4.0,58333
26370,10,2,0,38,60.0,1.0,48.0,330,7.0,0,2.0,1,1.0,0.0,5.0,38888
26373,10,2,1,35,60.0,1.0,55.0,253,7.0,0,1.0,1,1.0,0.0,5.0,19090
26374,10,2,0,34,34.0,2.0,40.0,253,7.0,0,1.0,1,1.0,0.0,5.0,58333
26375,10,3,1,38,60.0,1.0,40.0,247,7.0,0,1.0,1,1.0,0.0,5.0,18876
26379,10,3,0,37,9.0,1.0,16.0,257,7.0,0,1.0,1,1.0,0.0,5.0,58333
26381,10,2,1,35,1.0,1.0,35.0,209,7.0,0,1.0,1,1.0,0.0,4.0,10000
26384,10,2,1,32,3.0,1.0,12.0,209,7.0,0,1.0,1,1.0,0.0,5.0,19444
26386,10,2,1,38,24.0,1.0,20.0,209,7.0,0,1.0,1,1.0,0.0,5.0,18666
26390,10,2,0,40,60.0,3.0,41.0,311,4.0,0,1.0,1,1.0,1.0,1.0,4268
26391,10,2,1,44,36.0,1.0,40.0,311,3.0,0,1.0,1,1.0,0.0,4.0,4557
26395,10,2,1,30,132.0,2.0,72.0,200,7.0,0,2.0,1,1.0,0.0,5.0,5833
26397,10,2,1,38,108.0,1.0,48.0,200,5.0,0,1.0,1,1.0,0.0,3.0,5347
26402,10,2,1,39,124.0,1.0,50.0,253,7.0,0,1.0,1,1.0,0.0,5.0,10266
26404,10,2,1,58,5.0,1.0,48.0,274,6.0,1,1.0,1,1.0,0.0,4.0,3797
26405,10,2,1,23,29.0,1.0,48.0,274,7.0,0,1.0,1,1.0,0.0,3.0,3888
26406,10,2,1,35,72.0,1.0,60.0,247,3.0,0,,1,0.0,1.0,2.0,3305
26409,10,2,0,39,78.0,1.0,48.0,239,6.0,1,1.0,1,1.0,0.0,4.0,3797
26420,10,2,0,41,5.0,1.0,48.0,269,4.0,0,1.0,1,1.0,0.0,5.0,3888
26421,10,2,0,32,15.0,2.0,48.0,244,7.0,0,1.0,1,1.0,0.0,5.0,7291
26422,10,2,1,65,252.0,1.0,60.0,242,4.0,0,1.0,1,1.0,0.0,5.0,7000
26425,10,2,1,58,432.0,1.0,48.0,186,7.0,0,1.0,1,1.0,0.0,3.0,29166
26428,10,2,0,53,8.0,1.0,40.0,186,7.0,0,1.0,1,1.0,0.0,4.0,5833
26431,10,2,1,21,12.0,1.0,56.0,289,6.0,1,1.0,1,1.0,0.0,5.0,5000
26438,10,3,0,55,108.0,1.0,49.0,192,7.0,0,1.0,1,1.0,0.0,5.0,3720
26443,10,2,0,23,0.0,1.0,48.0,291,6.0,1,,1,0.0,1.0,2.0,3888
26447,10,2,1,32,36.0,1.0,48.0,233,7.0,0,1.0,1,1.0,0.0,5.0,7291
26449,10,2,0,45,24.0,3.0,48.0,244,4.0,0,1.0,1,1.0,1.0,2.0,4569
26452,10,2,1,21,1.0,1.0,48.0,220,6.0,1,1.0,1,1.0,0.0,5.0,3797
26454,10,2,0,26,24.0,1.0,48.0,233,6.0,1,1.0,1,1.0,1.0,2.0,3797
26455,10,3,1,38,18.0,1.0,40.0,253,7.0,0,1.0,1,1.0,0.0,5.0,13416
26457,10,3,0,41,192.0,1.0,40.0,253,7.0,0,1.0,1,1.0,0.0,5.0,14000
26458,10,2,0,42,12.0,1.0,56.0,169,7.0,0,1.0,1,1.0,0.0,5.0,3255
26460,10,2,0,22,6.0,1.0,48.0,169,7.0,0,1.0,1,1.0,0.0,3.0,3797
26468,10,3,0,23,36.0,1.0,40.0,132,7.0,0,1.0,1,1.0,0.0,3.0,4557
26471,10,3,0,19,18.0,1.0,48.0,132,6.0,1,,1,0.0,1.0,2.0,3797
26475,10,2,0,59,2.0,3.0,3.0,230,3.0,0,1.0,1,0.0,1.0,1.0,6222
26476,10,2,0,59,12.0,3.0,20.0,252,5.0,0,1.0,1,1.0,1.0,1.0,4666
26477,10,2,0,35,36.0,1.0,44.0,252,6.0,1,1.0,1,1.0,0.0,4.0,4242
26479,10,2,0,33,1.0,1.0,48.0,252,6.0,1,1.0,1,1.0,0.0,5.0,3797
26481,10,2,1,52,218.0,1.0,48.0,195,6.0,1,1.0,1,1.0,0.0,4.0,7291
26483,10,2,0,48,112.0,1.0,48.0,195,6.0,1,1.0,1,1.0,0.0,4.0,5201
26484,10,2,1,49,8.0,1.0,48.0,237,5.0,0,1.0,1,1.0,0.0,5.0,3797
26486,10,2,1,23,1.0,1.0,48.0,240,5.0,0,1.0,1,0.0,1.0,2.0,4861
26487,10,2,0,24,7.0,1.0,48.0,240,6.0,1,1.0,1,1.0,0.0,5.0,3797
26489,10,2,1,46,204.0,1.0,48.0,211,5.0,0,1.0,1,1.0,0.0,4.0,5347
26491,10,2,0,26,12.0,3.0,48.0,211,6.0,1,1.0,1,1.0,1.0,1.0,3797
26497,10,2,1,28,21.0,1.0,48.0,371,5.0,0,1.0,1,1.0,1.0,2.0,3797
26498,10,2,0,32,24.0,1.0,40.0,371,6.0,1,1.0,1,1.0,1.0,1.0,4557
26503,10,3,0,28,1.0,1.0,48.0,323,7.0,0,1.0,1,1.0,0.0,4.0,3797
26506,10,2,1,28,12.0,1.0,60.0,233,6.0,1,1.0,1,1.0,0.0,5.0,3111
26508,10,4,0,32,9.0,1.0,48.0,244,7.0,0,,1,0.0,1.0,2.0,3888
26511,10,2,0,40,60.0,1.0,45.0,273,6.0,1,1.0,1,1.0,0.0,5.0,4050
26512,10,2,1,40,60.0,1.0,48.0,273,6.0,1,1.0,1,1.0,0.0,4.0,4375
26513,10,2,1,36,48.0,1.0,48.0,237,6.0,1,1.0,1,0.0,1.0,2.0,4375
26515,10,5,0,41,48.0,1.0,40.0,394,7.0,0,1.0,1,1.0,0.0,4.0,87500
26517,10,5,0,41,10.0,3.0,54.0,394,5.0,0,1.0,1,1.0,1.0,2.0,4320
26518,10,5,1,56,36.0,1.0,40.0,394,7.0,0,1.0,1,1.0,0.0,4.0,58333
26519,10,5,1,47,180.0,1.0,40.0,302,7.0,0,1.0,1,1.0,0.0,4.0,7583
26520,10,5,0,47,120.0,1.0,40.0,302,7.0,0,1.0,1,1.0,0.0,4.0,5833
26522,10,5,0,62,3.0,3.0,48.0,302,4.0,0,3.0,1,0.0,1.0,1.0,3797
26525,10,4,1,27,28.0,1.0,48.0,237,7.0,0,1.0,1,1.0,0.0,5.0,13611
26530,10,2,1,26,6.0,1.0,48.0,181,6.0,1,1.0,1,1.0,0.0,5.0,3797
26533,10,2,0,34,58.0,1.0,48.0,273,7.0,0,1.0,1,1.0,0.0,5.0,4375
26537,10,2,0,23,6.0,1.0,48.0,269,6.0,1,1.0,1,0.0,0.0,4.0,3797
26538,10,2,1,25,12.0,1.0,48.0,269,6.0,1,1.0,1,1.0,0.0,4.0,3797
26542,10,2,0,36,2.0,1.0,20.0,274,6.0,1,1.0,1,0.0,1.0,2.0,2333
26547,10,2,0,53,360.0,1.0,48.0,206,7.0,0,1.0,1,1.0,0.0,5.0,7291
26550,10,3,1,35,4.0,1.0,40.0,219,7.0,0,1.0,1,1.0,0.0,5.0,8750
26560,10,3,0,49,33.0,1.0,48.0,186,7.0,0,1.0,1,1.0,0.0,5.0,9722
26562,10,3,1,44,24.0,1.0,48.0,158,7.0,0,1.0,1,1.0,0.0,5.0,9236
26565,10,3,0,23,24.0,1.0,48.0,158,7.0,0,1.0,1,1.0,0.0,3.0,3797
26569,10,6,0,20,48.0,3.0,48.0,159,6.0,1,1.0,1,1.0,1.0,1.0,3797
26572,10,3,0,62,36.0,1.0,40.0,255,6.0,1,1.0,1,1.0,0.0,5.0,5541
26573,10,3,1,63,48.0,1.0,48.0,255,7.0,0,1.0,1,1.0,0.0,5.0,5833
26574,10,3,1,23,7.0,1.0,40.0,255,7.0,0,1.0,1,0.0,0.0,5.0,2625
26577,10,6,1,51,240.0,1.0,60.0,158,7.0,0,1.0,1,1.0,0.0,5.0,116666
26589,10,3,1,30,24.0,1.0,60.0,245,6.0,1,1.0,1,0.0,1.0,2.0,1361
26590,10,2,0,33,36.0,1.0,60.0,158,6.0,1,1.0,1,1.0,0.0,5.0,6222
26591,10,2,1,37,36.0,1.0,48.0,158,6.0,1,1.0,1,1.0,1.0,2.0,5833
26600,10,1,1,29,5.0,1.0,48.0,231,6.0,1,3.0,1,0.0,1.0,2.0,1458
26605,10,6,1,54,36.0,1.0,55.0,253,7.0,0,,1,0.0,0.0,5.0,63636
26608,10,6,0,54,136.0,3.0,50.0,242,4.0,0,1.0,1,1.0,1.0,2.0,4666
26623,10,2,1,53,48.0,1.0,48.0,215,6.0,1,1.0,1,1.0,0.0,5.0,4375
26624,10,2,0,28,1.0,1.0,48.0,215,6.0,1,1.0,1,1.0,0.0,5.0,5833
26625,10,2,0,29,48.0,1.0,48.0,215,7.0,0,1.0,1,1.0,0.0,5.0,6562
26626,10,2,0,24,12.0,1.0,48.0,215,7.0,0,1.0,1,1.0,0.0,4.0,4375
26633,10,2,1,61,24.0,1.0,40.0,198,4.0,0,1.0,1,0.0,0.0,4.0,4083
26635,10,2,0,20,18.0,1.0,40.0,198,7.0,0,1.0,1,1.0,0.0,5.0,4557
26652,10,1,1,44,6.0,1.0,50.0,334,4.0,0,1.0,1,0.0,0.0,4.0,3645
26654,10,1,0,24,24.0,1.0,48.0,334,7.0,0,1.0,1,1.0,0.0,5.0,3797
26656,10,6,0,67,360.0,1.0,35.0,246,7.0,0,1.0,1,1.0,0.0,4.0,46666
26658,10,1,0,24,84.0,1.0,48.0,265,6.0,1,1.0,1,1.0,0.0,5.0,4861
26660,10,1,1,44,4.0,1.0,48.0,265,5.0,0,3.0,1,0.0,1.0,2.0,4375
26662,10,2,0,33,36.0,1.0,70.0,311,5.0,0,3.0,1,0.0,1.0,2.0,2604
26663,10,2,1,35,12.0,1.0,60.0,311,5.0,0,3.0,1,0.0,1.0,2.0,3111
26674,10,1,1,30,36.0,1.0,50.0,214,6.0,1,1.0,1,1.0,0.0,5.0,4666
26676,10,2,1,21,40.0,1.0,48.0,220,7.0,0,1.0,1,1.0,0.0,4.0,4083
26678,10,1,0,36,24.0,1.0,56.0,205,3.0,0,1.0,1,1.0,0.0,5.0,3255
26679,10,1,1,52,1.0,1.0,60.0,205,3.0,0,,1,0.0,1.0,2.0,2722
26696,10,4,0,38,48.0,1.0,54.0,235,4.0,0,1.0,1,1.0,0.0,4.0,4320
26698,10,4,1,43,48.0,1.0,54.0,235,3.0,0,1.0,1,1.0,0.0,4.0,4320
26700,10,4,1,19,10.0,1.0,54.0,235,6.0,1,1.0,1,1.0,0.0,4.0,3375
26701,10,4,1,29,48.0,1.0,63.0,235,4.0,0,1.0,1,1.0,0.0,4.0,4444
26702,10,4,0,21,8.0,1.0,54.0,235,7.0,0,1.0,1,0.0,0.0,4.0,3888
26711,10,2,1,51,3.0,1.0,16.0,205,6.0,1,1.0,1,0.0,1.0,2.0,875
26713,10,2,0,27,9.0,1.0,48.0,205,7.0,0,1.0,1,1.0,0.0,5.0,4375
26720,10,6,0,36,72.0,1.0,40.0,233,7.0,0,1.0,1,1.0,0.0,5.0,14583
26721,10,4,1,39,18.0,1.0,48.0,237,4.0,0,1.0,1,1.0,0.0,3.0,5833
26727,10,2,0,35,1.0,1.0,18.0,234,5.0,0,,1,0.0,1.0,2.0,4925
26733,10,3,0,65,120.0,1.0,40.0,235,5.0,0,1.0,1,0.0,1.0,2.0,3500
26738,10,1,1,58,96.0,1.0,48.0,311,6.0,1,1.0,1,1.0,0.0,5.0,4375
26739,10,1,0,28,48.0,1.0,48.0,311,5.0,0,1.0,1,1.0,0.0,5.0,3888
26743,10,1,1,27,48.0,1.0,48.0,184,5.0,0,3.0,1,0.0,0.0,3.0,3159
26751,10,3,1,47,9.0,1.0,20.0,213,7.0,0,,1,0.0,0.0,4.0,5833
26752,10,3,1,45,2.0,1.0,70.0,200,5.0,0,1.0,1,1.0,1.0,2.0,6666
26755,10,3,0,50,48.0,1.0,56.0,200,6.0,1,3.0,1,0.0,1.0,2.0,3255
26756,10,3,0,21,4.0,1.0,48.0,200,7.0,0,1.0,1,1.0,0.0,5.0,4861
26760,10,2,0,38,2.0,1.0,48.0,326,6.0,1,3.0,1,0.0,1.0,2.0,3797
26761,10,2,0,19,5.0,1.0,48.0,326,6.0,1,1.0,1,0.0,0.0,5.0,3797
26771,10,3,1,27,51.0,1.0,48.0,235,7.0,0,1.0,1,1.0,0.0,5.0,6805
26780,10,3,0,38,4.0,1.0,38.0,262,7.0,0,2.0,1,0.0,0.0,5.0,2456
26785,10,1,0,26,60.0,1.0,48.0,197,6.0,1,1.0,1,1.0,0.0,4.0,12152
26786,10,1,1,30,24.0,1.0,48.0,197,6.0,1,1.0,1,1.0,0.0,4.0,3888
26789,10,3,0,38,32.0,1.0,36.0,237,7.0,0,1.0,1,1.0,0.0,5.0,8425
26793,10,1,0,45,60.0,1.0,54.0,209,6.0,1,1.0,1,1.0,0.0,5.0,3375
26804,10,2,1,25,24.0,1.0,48.0,176,5.0,0,3.0,1,0.0,1.0,2.0,3888
26805,10,2,1,21,4.0,1.0,48.0,176,5.0,0,3.0,1,0.0,1.0,2.0,3888
26820,10,3,0,34,4.0,1.0,48.0,302,7.0,0,1.0,1,1.0,0.0,4.0,3797
26824,10,3,0,26,48.0,1.0,48.0,251,7.0,0,1.0,1,1.0,0.0,5.0,5113
26825,10,3,1,29,48.0,1.0,65.0,251,6.0,1,1.0,1,1.0,0.0,5.0,3589
26828,10,3,1,40,84.0,1.0,45.0,388,7.0,0,1.0,1,1.0,0.0,5.0,37333
26829,10,3,0,42,7.0,2.0,40.0,388,7.0,0,2.0,1,1.0,0.0,5.0,10500
26831,10,5,0,36,42.0,1.0,50.0,244,7.0,0,1.0,1,1.0,0.0,5.0,22400
26833,10,3,1,43,60.0,1.0,48.0,292,7.0,0,1.0,1,1.0,0.0,4.0,19444
26835,10,3,0,33,18.0,2.0,48.0,292,7.0,0,1.0,1,1.0,0.0,5.0,8506
26839,10,3,0,30,3.0,1.0,40.0,214,7.0,0,1.0,1,1.0,0.0,4.0,17791
26840,10,3,1,38,96.0,1.0,40.0,214,7.0,0,1.0,1,0.0,1.0,2.0,10500
26844,10,5,1,36,54.0,1.0,40.0,233,7.0,0,1.0,1,1.0,0.0,5.0,26833
26845,10,5,0,50,96.0,1.0,40.0,233,7.0,0,1.0,1,1.0,0.0,5.0,84583
26855,10,1,1,30,24.0,1.0,48.0,237,6.0,1,1.0,1,1.0,0.0,5.0,3888
26865,10,2,1,33,108.0,1.0,52.0,331,6.0,1,1.0,1,1.0,0.0,4.0,9871
26867,10,2,0,27,36.0,1.0,48.0,283,6.0,1,1.0,1,1.0,0.0,5.0,4375
26869,10,2,1,32,3.0,1.0,48.0,283,6.0,1,1.0,1,1.0,0.0,5.0,3797
26872,10,2,1,36,24.0,1.0,48.0,322,7.0,0,1.0,1,1.0,1.0,2.0,7291
26873,10,2,0,33,120.0,1.0,48.0,322,7.0,0,1.0,1,1.0,0.0,4.0,12152
26874,10,3,0,59,336.0,1.0,52.0,219,6.0,1,1.0,1,1.0,1.0,2.0,3505
26875,10,3,1,29,72.0,1.0,48.0,219,7.0,0,1.0,1,1.0,0.0,5.0,4666
26883,10,3,0,58,60.0,3.0,60.0,243,4.0,0,1.0,1,0.0,1.0,1.0,3111
26885,10,1,0,23,12.0,1.0,48.0,188,7.0,0,1.0,1,1.0,0.0,5.0,3888
26887,10,5,0,41,200.0,2.0,48.0,244,7.0,0,1.0,1,1.0,0.0,5.0,15555
26888,10,2,1,36,48.0,1.0,48.0,233,7.0,0,1.0,1,1.0,0.0,5.0,7777
26889,10,2,0,32,30.0,1.0,48.0,233,7.0,0,1.0,1,1.0,0.0,5.0,3986
26891,10,5,0,34,18.0,1.0,40.0,233,7.0,0,1.0,1,1.0,0.0,5.0,46666
26892,10,5,1,26,12.0,1.0,45.0,233,7.0,0,1.0,1,1.0,0.0,5.0,15037
26894,10,3,1,41,24.0,1.0,48.0,208,7.0,0,1.0,1,1.0,0.0,5.0,17986
26895,10,3,1,29,51.0,1.0,48.0,208,7.0,0,1.0,1,1.0,0.0,5.0,10047
26903,10,2,0,44,180.0,1.0,48.0,251,6.0,1,1.0,1,1.0,0.0,5.0,10111
26908,10,2,0,24,4.0,1.0,43.0,271,6.0,1,1.0,1,1.0,0.0,5.0,5426
26909,10,2,1,21,2.0,1.0,48.0,271,7.0,0,1.0,1,1.0,0.0,4.0,5347
26912,10,1,0,48,120.0,2.0,40.0,225,7.0,0,2.0,1,1.0,0.0,5.0,11666
26915,10,3,0,28,9.0,1.0,66.0,242,7.0,0,1.0,1,1.0,0.0,5.0,10606
26916,10,3,0,52,9.0,1.0,40.0,242,7.0,0,1.0,1,1.0,0.0,4.0,5833
26918,10,3,1,25,19.0,1.0,40.0,242,7.0,0,1.0,1,1.0,0.0,5.0,7408
26925,10,2,1,27,6.0,1.0,40.0,247,6.0,1,3.0,1,0.0,1.0,2.0,2916
26931,10,2,0,21,8.0,1.0,40.0,169,7.0,0,1.0,1,1.0,0.0,5.0,7583
26933,10,2,0,39,120.0,1.0,48.0,195,6.0,1,1.0,1,1.0,0.0,4.0,3797
26938,10,2,1,54,192.0,1.0,65.0,195,7.0,0,,1,0.0,0.0,3.0,3589
26939,10,2,0,47,180.0,1.0,65.0,195,6.0,1,3.0,1,0.0,0.0,3.0,2512
